user,review,rating
Pengguna Google,Hai Tokopedia! Lo sadar ga sih kalau tampilan UI mu semakin nggak karuan? Kita mau belanja ya bukan nonton video. Setiap klik item bukan langsung muncul live view tapi seperti tampilan scroll. Mau nyimpan ke favorit harus klik 2X. Sangat menganggu dan saya tidak suka tampilan seperti ini. JELEK.,1
Pengguna Google,mantabb,5
Pengguna Google,"expedisi yg kerjasama dengan tokopedia baik wahana maupun ninja selalu lelet,yg bikin nama tokopedia jelek. Sudah ongkir mahal pengiriman telat.",1
Pengguna Google,"Banyak yg bilang pengiriman lama, ternyata benar, saya ngalamin sendiri. Dan proses refund dana juga termasuk sangat lama hingga refund dana yg sudah kembali terpotong.",1
Pengguna Google,"pengiriman lama, ada diskon gede barang murahhh tapi ga ada gratis ongkir kek lah PERCUMA , kzl!",2
Pengguna Google,"aplikasi ini sangat bagus,,barang barang yg di dalamnya harganya pas",5
Pengguna Google,sangat membantu belanja online sy,5
Pengguna Google,Percuma download aplikasi Tokopedia belanja selalu dibatalkan sistem oleh Tokopedia kalau gak mau dibeli ya jangan jualan di aplikasi Tokopedia mending di aplikasi Lazada & Shopee banyak diskon nya daripada di aplikasi Tokopedia selalu dibatalkan oleh sistem...,2
Pengguna Google,Parahh pelayanan,1
Pengguna Google,Buruk sekali.. gak pernah telat pembayaran paylater.. malah sekarang gk bisa digunakan.....,1
Pengguna Google,"Feed selalu berubah jadi Promo, , ,",1
Pengguna Google,belanja jadi mudah,5
Pengguna Google,kenapa Tokopedia saya selalu kegagalan server terus kayak limit tolong dong jangan pakai limit,2
Pengguna Google,Sistem lelet,1
Pengguna Google,Ngadain event buat pengguna baru tpi vouchernya gk bisa di pake Gimna dah,1
Pengguna Google,aplikasi ini mudah digunakan terimakasih atas bantuan mempermudah belanja dari rumah 😊🙏,5
Pengguna Google,kren...,5
Pengguna Google,ok pokonya,5
Pengguna Google,sukses slalu untuk tokopedia,5
Pengguna Google,Good,5
Pengguna Google,Ngga jelas banget alasan nya,1
Pengguna Google,Banyak ragam penjual tp byk yg nggak jujur,2
Pengguna Google,Okok,5
Pengguna Google,gajelas gabisa cek out saat mau belanjaa promo.,1
Pengguna Google,"Trimakasih Tokopedia,,, Jayalah selalu,, Makin di perbanyak bonusnya y min,, 😊🤪👍👍🙏 Satu LG yg paling penting min,,, Jasa kurirnya di perbaiki LG lah,,jng suka di lamah2 in,,kalau sprt ini trus,ganti kurir ja biar Tokopedia smkin jaya terus dlm playanan ke konsumen,,,,,",5
Pengguna Google,"setelah di update kenapa ya, jd mau masukin ke keranjang quantity hanya 1 tapi muncul nya selalu lebih kaya 6, padahal mau beli 1 aja -,- bad",4
Pengguna Google,Tmpt blnja kurang jelas di pjangn iklan bisa cod pas di buat pesann cod di batalin pesann...mmng toko pedia saja tmpt blnja onlen msih bnyak min tmpt blnja yg amanah bisa cod...jngn mntang di batalin kmi ttp akn mnggunakn...,1
Pengguna Google,Voucher tipu tipu huuuuu mahaaaal,1
Pengguna Google,Keren,5
Pengguna Google,Syang nya ga ada map buat kita tau pket di kirim pkay apa dan dalam waktu berapa lama sampay nya,5
Pengguna Google,"belanja tak perlu repot repot lagi, semua jadi mudah dgn Tokopedia.",5
Pengguna Google,Oke mantap,5
Pengguna Google,"sy beli tempred di toko benua cell dan dikirim salah karena ukuran tidak untuk hp sy,lalu sy komplain dan sudah 9 hari baru mau kelar malah disuruh reture dengan cara menginput resi pengiriman. udah seler engga ada bukti video ngepak barang tetapi beban ongkos malah dibebankan ke konsumen. jelas jelas kesalahan seller,tetapi tokopedia tidak mau ngepush seller. aplikasi bobrok dan engga fair. sy ada bukti video unboxing sampai semuanya masih ada. hati hati belanja disini. untung barang murah.",1
Pengguna Google,Saya selalu di Tokopedia..,5
Pengguna Google,Bagus,5
Pengguna Google,Proses pengiriman sangat lama,1
Pengguna Google,Sya bingung saldo sya hilang d ambil Tokopedia pdhl sya tidak pernah memesan barng apapun tolong dong kembalikan saldo dana sya,1
Pengguna Google,keren banget. tapih gopayliter nya susah banget makai nya harus ada kode. saya kan gk punya kode itu jadi gk bisa pakai,5
Pengguna Google,Nga bisa cod parah ini,2
Pengguna Google,"Saya pengguna baru Tokopedia dan mendapatkan voucher 35rb untuk pengguna baru tapi saat saya pakai voucher nya pesanan saya malah dibatalkan oleh sistem Tokopedianya dan dananya saja yg dikembalikan tapi voucher pengguna barunya tidak dikembalikan, penipuan!! Sangat tidak direkomendasikan!",1
Pengguna Google,Baguss,5
Pengguna Google,good,5
Pengguna Google,😁,5
Pengguna Google,ini gimana sih tokopedia masa semenjak saya sambungin sama tiktok paylater pembayaran lain gak bisa. bisanya gopaylater sama tiktokpaylater. saya klik pembayaran lainya cuma muncul halaman kosong,2
Pengguna Google,bagus,5
Pengguna Google,Aplikasi sampah. Pengiriman lambat respon costumer care jelek. Tidak ada solusi yang bagus. Menyesal sudah menggunakan tokopedia.,1
Pengguna Google,gokil,5
Pengguna Google,"Market place ga jelas ga bonafit, barang sudah dibayar dan tidak sampai kesaya komplain ruwet bngt char tokopedia care kayak chat sam a robot ga ada solusinya sama sekali ilang duit saya",1
Pengguna Google,Bagus sih banyak promo tapi kenala pas di update gak bisa dibuka dah gak jelas banget masa gak bisa dibuka pas selesai update,3
Pengguna Google,Lebih tenang belanja online di tokopedia..krn jaminan uang kembali kl barang tdk sesuai atau tdk sampai. jg byk potongan2 diskon n free ongkir,5
Pengguna Google,mau daftar disuruh isi nama udh isi nama panjang tapi masih gk bisa hdeh gimn sih tolong perbaiki,1
Pengguna Google,terima kasih Tokopedia 🙏,5
Pengguna Google,very good,5
Pengguna Google,aplikasi rusakkk,1
Pengguna Google,"ga lagi beli di sini, kalo mau check out pasti pesanan di batalkan, mana ga di kasih tau kesalahannya apaan, kesel bgt pliss kalian jgn beli di sini mending ke toko oren aja ga ribett.",1
Pengguna Google,"Barang udah di bayar malah di batalin sistem, kata sistem tidak sesuai ketentuan, seharusnya kalo emang gk sesuai sistem itu barang jangan di tampilin atau di acc untuk di jual",1
Pengguna Google,bagus..thanks,5
Pengguna Google,Tokopedia Semakin ditinggalkan Pengguna karena Pengiriman pake id Expres yang Sangat lama Lama2 juga seperti Bukalapak,1
Pengguna Google,mau daftar tapi ga bisa terus menerus.. keterangan kesalahan server,1
Pengguna Google,amplikasi ini bgus untuk kbtuhan blanja,5
Pengguna Google,lots of discounts so you're satisfied with your shopping 🥰,4
Pengguna Google,lebih baik dri sebelah 🔥,5
Pengguna Google,mantap,5
Pengguna Google,"Sekian lama selalu transaksi di app ini, pesanan terakhir tidak diterima, status lacak jg tidak ada perubahan, barang tidak diterima, tp dana diteruskan ke penjual. Jumlahnya mungkin tidak seberapa, tp cara komplain ke aplikasinya pun susah",1
Pengguna Google,Total belanja 84.000 pesanan tidak tidak terkirim saldo refound yg masuk cuma 55.000,1
Pengguna Google,Mntappp,5
Pengguna Google,"sangat bagus, ngomong ngomonf mengapa tampilan layout home saya berubah ya. jadi lebih kurang bagus",4
Pengguna Google,diskon gk bisa dipakai,1
Pengguna Google,"gabisa daftar, tulisannya kesalahan di server terus. padahal sosmedku lancar..",3
Pengguna Google,"Untuk tokopedia minta tolong, Banned JNE dari jasa pengiriman.. Jasa Pengiriman tercacat diantara jasa pengiriman lainya. Masak Jakarta-Semarang estimasi tiba seminggu udah kayak nyebrang pulau aja.",5
Pengguna Google,"semoga jauh lebih berinovasi,",5
Pengguna Google,Sippp,5
Pengguna Google,oke banget,5
Pengguna Google,"Sudah gak ada Promo, Harga Lebih Mahal dari Pada beli di Toko Offline. Jdi mending beli lgsung aja ke Toko Offline klo gk ada Promo gini",1
Pengguna Google,Good,5
Pengguna Google,"Customer service untuk penguna baru atau lama juga sama aja lemot, chat sehari baru di bales kocak",1
Pengguna Google,Belanja di Tokopedia lebih mudah dan lengkap. Puas banget belanja di Tokopedia.,5
Pengguna Google,👌👍,5
Pengguna Google,"Seminggu ini dua kali berturut-turut tertipu penjual di tokpede, barang tidak sesuai deskripsi harga mahal pelayanan jauh dari menyenangkan, anehnya toko toko nya bintangnya di atas 4-5",2
Pengguna Google,Tidak ada pengalaman,4
Pengguna Google,Semua seller di Tokopedia ini lama banget balas chat untuk tanyakan ketersedian barang🤨,3
Pengguna Google,okey,5
Pengguna Google,Diskon 99% perbulan udah gada lagi,1
Pengguna Google,Menu diskusinya hilang. Setelah di update. Sayang bgt. Biar ga ada 2x atau lebih pertanyaan yg sama.,2
Pengguna Google,Mantap,5
Pengguna Google,Ini kenapa tidak bisa daftar akun terjadi eror terus pada server katanya,3
Pengguna Google,suka gagal pembaruan,3
Pengguna Google,"Min kenapa kalau ada pesan tidak ada notif ya, jadi kita yg haru selalu buka pesan, ada pesan tapi tidak ada notifnya.",4
Pengguna Google,Astaga Tokopedia PHP... Error apa gmn. Udah jelas2 dapat diskon 20rb pas klik bayar tiba2 error. Trus pas masuk lagi eh diskonnya hilang. Gk bener ne aplikasinya.,1
Pengguna Google,Gak bisa mengajukan komplain gagal terus kurang barang,1
Pengguna Google,bagus,5
Pengguna Google,"Banyak seller seller ga jelas, udah 3 kali cancle pembelian, ada kupon promo ga bisa dipake, tulisannya ""kamu bisa lanjut belanja tanpa promo"", terlebih lagi dari cancel pembelian malah diubah ke saldo Tokopedia, justru sistem operasi saja bermasalah, bagaimana konsumen MAU untuk menggunakannya?",1
Pengguna Google,mantulllllllllll,5
Pengguna Google,"Makin kesini, makin berantakan. Sulitnya komplain ke customer service, selalu dijawab oleh mesin. Padahal ada pilihan live chat tapi ga guna. Klo bertransaksi disini jangan sampai ada kendala, lebih details dan smart",2
Pengguna Google,"Setelah update, tidak ada notif dari pesan, padahal setelah di klik pesan ada 5 notif, dan setelah di klik pun, tidak ada isi pesan sama sekali, saya tambahin 1 bintang karna sudah direspons meskipun belum ada perubahan",3
Pengguna Google,ok,5
Pengguna Google,"Udh lumayan bagus, masukan buat Tokopedia tolong diperhatikan masalah expedisi pengiriman yg makin hari makin parah keterlambatannya.. dan tolong diperhatikan juga rating expedisinya yg slama ini slalu dikeluhkan oleh konsumen tokped ..",2
Pengguna Google,Mantap,5
Pengguna Google,sangat puassss 👍🏻 selalu dapat diskon 🤩🥳,5
Pengguna Google,Harga dan promo nya enggak bisa dipakai,1
Pengguna Google,gabisa login lol,1
Pengguna Google,baguss sekali untuk beli apa saja,5
Pengguna Google,admin tidak bisa membedakan kebenaran,1
Pengguna Google,luar biasa,5
Pengguna Google,Apk busuk,1
Pengguna Google,Selalu mudah dan terbaik dengan Tokopediaaaa,5
Pengguna Google,Kenapa ya suka update terus..,5
Pengguna Google,"Belanja makin mudah harga terjangkau hanya ditokopedia..produknya lengkap dan saya suka belanja online...yukk temen"" jangan ragu lg belanja online ditokopedia👍👍👍",5
Pengguna Google,terbaik,5
Pengguna Google,semoga kedepannya lebih puas,4
Pengguna Google,Voucher mau dipake hilang lolos aplikasi lawak,1
Pengguna Google,Bagus,5
Pengguna Google,Kurirnya kagak jelas cookk,1
Pengguna Google,"Lama lama menyebalkan juga ini tokped Respon cs lama harus nunggu lebih dr 15 menit Refund pengembalian dana lama, dana saya mengendap di tokped Astaga gatau apa org tuh urgent kudu nungguin Buang buang waktu",1
Pengguna Google,"Saya, order satu produk, ternyata stok barang kosong, karna penjual tidak update ketersediaan barang, saya batalkan pesanan supaya cepat dapat pengembailian dana karna mau beli di toko lain, tapi sudah 2 hari penjual belum juga menyetujui pembatalan pesanan, sudah lapor tokopedia, tidak ada respon, jadi males belanja di tokopedia 😡, online shop bukan mempermudah, tapi malah ribet 😡",1
Pengguna Google,sangat membatu sekali,5
Pengguna Google,Kurir yang direkomendasikan rata2 lelet sama kelamaan,2
Pengguna Google,Kapok belanja disini banyak toko ga jelas,1
Pengguna Google,bagus semoga kedepan nya dapat kartu tokopedia playlater,5
Pengguna Google,"Biasanya saya dapat FREE ONGKIR, kenapa sekarang nihil ? KEMUNDURAN 👎",5
Pengguna Google,Hati hati beli online di sini Sekarang Kalo Barang Rusak Ribet Return nya Uang nya ga bisa kembali Udah ke bagian bantuannya ga menyelesaikan masalah malah memberatkan konsumen,1
Pengguna Google,mantap,5
Pengguna Google,Toko pedia pengiriman paling lamaaaaaaaa di banding olshop lain di tambah lagi susah tu kita gak bisa lihat atau cari tau apakah barang sudah dikirim apa belum atau sudah dimana nyampenya kapan GK seperti lazada atau shopee,3
Pengguna Google,ok,5
Pengguna Google,sangat membantu dan belanja menjadi mudah,5
Pengguna Google,Jangan update terus dong min memori full,5
Pengguna Google,ok banget murah Poko nya tokopedia terbaik,5
Pengguna Google,mantaap,5
Pengguna Google,e-comerce terpercaya sejak dulu,5
Pengguna Google,Aplikasi nyebelin banget inimah,1
Pengguna Google,keren sukses selalu,5
Pengguna Google,"Komplain kok susah masuk ya, sudah berulang2 dan sudah saya coba durasi semalan juga gagal tgl 18 Feb 2025",4
Pengguna Google,"Baru pertama download blj di reufan trus, saldo kembali ga bisa di tarik...buat blj jg di batalin sistem trus, burukkkk",1
Pengguna Google,layanan cepat mantab,5
Pengguna Google,Cept,5
Pengguna Google,Aktifkan paylater saya,5
Pengguna Google,"pesanan saya belum sampai, saya mengajukan komplain tapi disuruh nunggu lama banget. saya ga mau lagi dah beli disini",1
Pengguna Google,"gue chek out barang yang sama,kembaran sama adek gue tapi satu di hp gue satunya di hp adek gue kok pembayaran di batalkan oleh sistem karena kesamaan oleh pihak lain menggunakan promo lebi dari satu akun??? hp adek gue ya pribadinya dia hp gue ya pribadi gue lo ngapain nyamain gua sama adek gua trus paket gue mau di kirim kmn kalo nggk ke alamat yang sama seperti adek gue, kirimke arab??? benerin dulu dah sistem lo ya tokped tolong respon🙏🙏🙏🙏🙏",1
Pengguna Google,tokopedia aman nyaman,5
Pengguna Google,ok,5
Pengguna Google,C U K I P 😁,5
Pengguna Google,Tokopedia makin lama makin gak jelas CS nya semenjak di ambil ahli tiktok.sekarang gw lebih nyaman belanja di shopee dan banyak diskon lagi,1
Pengguna Google,"Buruk , gopaylater nya ga bisa dipake",1
Pengguna Google,tokopedia barange murah tapi bukan murahan,5
Pengguna Google,oke,5
Pengguna Google,Tolol,1
Pengguna Google,kurang puas,1
Pengguna Google,mantap,5
Pengguna Google,"Masih ada toko yg stoknya kosong tapi etalase masih ditampilkan. Mau di report tapi ga ada pilihan utk toko yg sperti itu.. Saya sudah order baru dikasih kabar besoknya kalo barang kosong, alhasil voucer diskonnya hangus, harusnya bisa buat belanja ditoko yg lain....... Dan sekarang etalasenya masih ditampilkan, padahal stok barangnya kosong!",1
Pengguna Google,ok 👍,5
Pengguna Google,Lumayan bagus tapi masalah kualitas samaa aja bedanya agak mahal. Beda sama toko lain.,4
Pengguna Google,"Perbanyakin diskon nya dan gratis ongkir 😅😅😅 Murah"" di sini komplit juga ... Beda dgn si L mahal"" dan gak komplite",5
Pengguna Google,promo real,1
Pengguna Google,istimewa dan luar biasa..,5
Pengguna Google,"bisa gak sih bikin aplikasi itu yg udah bulat, full fitur sekali download, ini udh di instal, masuk bagian ulasan download lagi, masuk bagaian komplain download lagi, ribet bngt asli. masuk apalagi terus harus download",2
Pengguna Google,toko pedia the best pokonya,5
Pengguna Google,Tokopedia semakin didepan maju terus pantang mundur,5
Pengguna Google,"Beli barang dapet diskon dari tokped 30k + dapet gratis ongkir. Di tungguin dari tgl 14 smpe tgl 18 barang gak di kirim truss di cancel karna kurir gak ngambil barang, kupon diskonya ilang pas mau beli lagi. Akhirnya uninstal dan kapok gak mau beli disini lagi",1
Pengguna Google,Tidak ada tombol pengembalian pembelian...,1
Pengguna Google,"Toped yg terhormat, tlg kondisikan kurir pilihannya. Masa paket sy lama bget nyampenya. Dibilangnya sy gk ada dirumah. Kan bisa telpon kl rumah ditutup. Alasan aja. Udh brp x sy di giniin sm kurir toped.",4
Pengguna Google,Bagaimana cara bayar gopay pinjam kok susah sekali pilihan pembayarannya??,3
Pengguna Google,good job,5
Pengguna Google,"baru download load halaman lama,",3
Pengguna Google,Bagus tokped tapi kadang ad yang gk sesuai sama barang,4
Pengguna Google,sangat memuaskan,5
Pengguna Google,Baik,5
Pengguna Google,Kenpa skarang gak bisa cek out keranjang🥱,4
Pengguna Google,tokped slalu oke....👍👍👍 more bonus yahhh 🤭🤭🤭,5
Pengguna Google,Saat mbuat pin gak bisa terus,1
Pengguna Google,Sudah tidak ada vocer diskon 50% lagi....,1
Pengguna Google,cs nya slow respon banget !!!,1
Pengguna Google,bagus,5
Pengguna Google,baik,5
Pengguna Google,sangat bagus mntaf tokopedia,5
Pengguna Google,oke banget dapet kupon gratis kaya gini terus ajah. biar belanja teruuuuss!,5
Pengguna Google,"Aplikasi enteng, tidak berat sama sekali.",5
Pengguna Google,sangat menjaga pembarannya.uang kita aman,4
Pengguna Google,"satu kata""bagusss""",5
Pengguna Google,"aplikasi tidak masuk akal, diskon dari aplikasi sendiri dan juga dibatalkan sendiri dengan alasan dugaan manipulasi transaksi.",1
Pengguna Google,masak sinyal buruk ngebug ? langsung hilang promo nya hdeeh,3
Pengguna Google,"Pelayanan Tokopedia care responnya nya jelek ,",1
Pengguna Google,"Tokopedi ""Promo yg Sangat Membantu""",5
Pengguna Google,good...,5
Pengguna Google,"susah masuk untuk mendapatkan kartu kredit cicilan pakai,data sudah di isi, gak masuk hari tgl 18 pen 2025 gak jadi bikin jgn salah gunakan data saya,",1
Pengguna Google,Apk macam apa ini aturan ganti2 terus bikin toko pake KTP segala..moderasi sesuka hati...mending hapus aja..lama2/ peminat Tokopedia sedikit min...mohon di koreksi..kembalikan aturan seperti dulu..buka toko tak perlu KTP..kita udah hidup di negara yang tingkat korupsinya besar..masak iya tokopedia masih mau ikut2an,1
Pengguna Google,"1. seller nggak memproses pesanan sampe order batal otomatis oleh sistem, voucher potongan tetep terhitung terpakai, padahal kesalahan seller bukan kesalahan buyer, 2. pembatalan karena mau rubah alamat (langsung order ulang dengan alamat yg sesuai) pembatalan harus menunggu persetujuan seller & seller menolak, alhasil beli 2 barang yg sama... semenjak marger sama gojek & tiktok bukan nya berkembang, Tokopedia justru makin gak bermutu",1
